company,year,metric,value_apa,value_climate_trace,default_value,default_source,default_certainty,n_sources,source_spread_pct
Marcegaglia Stainless Sheffield Ltd,2022,production_mt,,0.094,0.094,climate_trace,0.7,1.0,
Marcegaglia Stainless Sheffield Ltd,2023,emissions_mt_co2,,0.024,0.024,climate_trace,0.72,1.0,
Marcegaglia Stainless Sheffield Ltd,2023,production_mt,,0.09,0.09,climate_trace,0.72,1.0,
Marcegaglia Stainless Sheffield Ltd,2024,emissions_mt_co2,,0.033,0.033,climate_trace,0.72,1.0,
Marcegaglia Stainless Sheffield Ltd,2024,production_mt,,0.123,0.123,climate_trace,0.72,1.0,
Marcegaglia Stainless Sheffield Ltd,2025,emissions_mt_co2,,0.034,0.034,climate_trace,0.72,1.0,
Marcegaglia Stainless Sheffield Ltd,2025,production_mt,,0.125,0.125,climate_trace,0.72,1.0,
Mariupolskyi Metalurgiinyi Kombinat Imeni Illicha PRAT,2021,emissions_mt_co2,,5.162,5.162,climate_trace,0.7,1.0,
Mariupolskyi Metalurgiinyi Kombinat Imeni Illicha PRAT,2021,production_mt,,2.717,2.717,climate_trace,0.7,1.0,
Mariupolskyi Metalurgiinyi Kombinat Imeni Illicha PRAT,2022,emissions_mt_co2,,1.518,1.518,climate_trace,0.7,1.0,
Mariupolskyi Metalurgiinyi Kombinat Imeni Illicha PRAT,2022,production_mt,,0.865,0.865,climate_trace,0.7,1.0,
Mariupolskyi Metalurgiinyi Kombinat Imeni Illicha PRAT,2023,emissions_mt_co2,,1.459,1.459,climate_trace,0.72,1.0,
Mariupolskyi Metalurgiinyi Kombinat Imeni Illicha PRAT,2023,production_mt,,1.006,1.006,climate_trace,0.72,1.0,
Mariupolskyi Metalurgiinyi Kombinat Imeni Illicha PRAT,2024,emissions_mt_co2,,1.777,1.777,climate_trace,0.72,1.0,
Mariupolskyi Metalurgiinyi Kombinat Imeni Illicha PRAT,2024,production_mt,,1.225,1.225,climate_trace,0.72,1.0,
Mariupolskyi Metalurgiinyi Kombinat Imeni Illicha PRAT,2025,emissions_mt_co2,,1.419,1.419,climate_trace,0.72,1.0,
Mariupolskyi Metalurgiinyi Kombinat Imeni Illicha PRAT,2025,production_mt,,0.978,0.978,climate_trace,0.72,1.0,
Mass Iraq Iron and Steel Industry Co,2021,emissions_mt_co2,,0.039,0.039,climate_trace,0.7,1.0,
Mass Iraq Iron and Steel Industry Co,2021,production_mt,,0.145,0.145,climate_trace,0.7,1.0,
Mass Iraq Iron and Steel Industry Co,2022,emissions_mt_co2,,0.291,0.291,climate_trace,0.7,1.0,
Mass Iraq Iron and Steel Industry Co,2022,production_mt,,1.079,1.079,climate_trace,0.7,1.0,
Mass Iraq Iron and Steel Industry Co,2023,emissions_mt_co2,,0.229,0.229,climate_trace,0.72,1.0,
Mass Iraq Iron and Steel Industry Co,2023,production_mt,,0.847,0.847,climate_trace,0.72,1.0,
Mass Iraq Iron and Steel Industry Co,2024,emissions_mt_co2,,0.251,0.251,climate_trace,0.72,1.0,
Mass Iraq Iron and Steel Industry Co,2024,production_mt,,0.928,0.928,climate_trace,0.72,1.0,
Mass Iraq Iron and Steel Industry Co,2025,emissions_mt_co2,,0.209,0.209,climate_trace,0.72,1.0,
Mass Iraq Iron and Steel Industry Co,2025,production_mt,,0.775,0.775,climate_trace,0.72,1.0,
Megasa Siderurgica SL,2021,emissions_mt_co2,,0.093,0.093,climate_trace,0.7,1.0,
Megasa Siderurgica SL,2021,production_mt,,0.539,0.539,climate_trace,0.7,1.0,
Megasa Siderurgica SL,2022,emissions_mt_co2,,0.074,0.074,climate_trace,0.7,1.0,
Megasa Siderurgica SL,2022,production_mt,,0.431,0.431,climate_trace,0.7,1.0,
Megasa Siderurgica SL,2023,emissions_mt_co2,,0.066,0.066,climate_trace,0.72,1.0,
Megasa Siderurgica SL,2023,production_mt,,0.385,0.385,climate_trace,0.72,1.0,
Megasa Siderurgica SL,2024,emissions_mt_co2,,0.069,0.069,climate_trace,0.72,1.0,
Megasa Siderurgica SL,2024,production_mt,,0.403,0.403,climate_trace,0.72,1.0,
Megasa Siderurgica SL,2025,emissions_mt_co2,,0.067,0.067,climate_trace,0.72,1.0,
Megasa Siderurgica SL,2025,production_mt,,0.391,0.391,climate_trace,0.72,1.0,
Megasider Zaragoza SA,2021,emissions_mt_co2,,0.066,0.066,climate_trace,0.7,1.0,
Megasider Zaragoza SA,2021,production_mt,,0.385,0.385,climate_trace,0.7,1.0,
Megasider Zaragoza SA,2022,emissions_mt_co2,,0.053,0.053,climate_trace,0.7,1.0,
Megasider Zaragoza SA,2022,production_mt,,0.308,0.308,climate_trace,0.7,1.0,
Megasider Zaragoza SA,2023,emissions_mt_co2,,0.047,0.047,climate_trace,0.72,1.0,
Megasider Zaragoza SA,2023,production_mt,,0.275,0.275,climate_trace,0.72,1.0,
Megasider Zaragoza SA,2024,emissions_mt_co2,,0.049,0.049,climate_trace,0.72,1.0,
Megasider Zaragoza SA,2024,production_mt,,0.288,0.288,climate_trace,0.72,1.0,
Megasider Zaragoza SA,2025,emissions_mt_co2,,0.048,0.048,climate_trace,0.72,1.0,
Megasider Zaragoza SA,2025,production_mt,,0.28,0.28,climate_trace,0.72,1.0,
Megasteel Sdn Bhd,2021,emissions_mt_co2,,0.142,0.142,climate_trace,0.7,1.0,
Megasteel Sdn Bhd,2021,production_mt,,0.525,0.525,climate_trace,0.7,1.0,
Megasteel Sdn Bhd,2022,emissions_mt_co2,,0.159,0.159,climate_trace,0.7,1.0,
Megasteel Sdn Bhd,2022,production_mt,,0.589,0.589,climate_trace,0.7,1.0,
Megasteel Sdn Bhd,2023,emissions_mt_co2,,0.157,0.157,climate_trace,0.72,1.0,
Megasteel Sdn Bhd,2023,production_mt,,0.581,0.581,climate_trace,0.72,1.0,
Megasteel Sdn Bhd,2024,emissions_mt_co2,,0.157,0.157,climate_trace,0.72,1.0,
Megasteel Sdn Bhd,2024,production_mt,,0.581,0.581,climate_trace,0.72,1.0,
Megasteel Sdn Bhd,2025,emissions_mt_co2,,0.211,0.211,climate_trace,0.72,1.0,
Megasteel Sdn Bhd,2025,production_mt,,0.78,0.78,climate_trace,0.72,1.0,
Mescier Demir Celik AŞ,2021,emissions_mt_co2,,0.064,0.064,climate_trace,0.7,1.0,
Mescier Demir Celik AŞ,2021,production_mt,,0.798,0.798,climate_trace,0.7,1.0,
Mescier Demir Celik AŞ,2022,emissions_mt_co2,,0.053,0.053,climate_trace,0.7,1.0,
Mescier Demir Celik AŞ,2022,production_mt,,0.667,0.667,climate_trace,0.7,1.0,
Mescier Demir Celik AŞ,2023,emissions_mt_co2,,0.048,0.048,climate_trace,0.72,1.0,
Mescier Demir Celik AŞ,2023,production_mt,,0.594,0.594,climate_trace,0.72,1.0,
Mescier Demir Celik AŞ,2024,emissions_mt_co2,,0.051,0.051,climate_trace,0.72,1.0,
Mescier Demir Celik AŞ,2024,production_mt,,0.637,0.637,climate_trace,0.72,1.0,
Mescier Demir Celik AŞ,2025,emissions_mt_co2,,0.044,0.044,climate_trace,0.72,1.0,
Mescier Demir Celik AŞ,2025,production_mt,,0.545,0.545,climate_trace,0.72,1.0,
Mesco Kalinga Steel Ltd,2021,emissions_mt_co2,,1.735,1.735,climate_trace,0.7,1.0,
Mesco Kalinga Steel Ltd,2021,production_mt,,0.913,0.913,climate_trace,0.7,1.0,
Mesco Kalinga Steel Ltd,2022,emissions_mt_co2,,2.112,2.112,climate_trace,0.7,1.0,
Mesco Kalinga Steel Ltd,2022,production_mt,,1.111,1.111,climate_trace,0.7,1.0,
Mesco Kalinga Steel Ltd,2023,emissions_mt_co2,,1.911,1.911,climate_trace,0.72,1.0,
Mesco Kalinga Steel Ltd,2023,production_mt,,1.006,1.006,climate_trace,0.72,1.0,
Mesco Kalinga Steel Ltd,2024,emissions_mt_co2,,2.148,2.148,climate_trace,0.72,1.0,
Mesco Kalinga Steel Ltd,2024,production_mt,,1.131,1.131,climate_trace,0.72,1.0,
Mesco Kalinga Steel Ltd,2025,emissions_mt_co2,,1.795,1.795,climate_trace,0.72,1.0,
Mesco Kalinga Steel Ltd,2025,production_mt,,0.945,0.945,climate_trace,0.72,1.0,
Metalfer Steel Mill Sremska Mitrovica doo,2021,emissions_mt_co2,,0.027,0.027,climate_trace,0.7,1.0,
Metalfer Steel Mill Sremska Mitrovica doo,2021,production_mt,,0.337,0.337,climate_trace,0.7,1.0,
Metalfer Steel Mill Sremska Mitrovica doo,2022,emissions_mt_co2,,0.023,0.023,climate_trace,0.7,1.0,
Metalfer Steel Mill Sremska Mitrovica doo,2022,production_mt,,0.282,0.282,climate_trace,0.7,1.0,
Metalfer Steel Mill Sremska Mitrovica doo,2023,emissions_mt_co2,,0.024,0.024,climate_trace,0.72,1.0,
Metalfer Steel Mill Sremska Mitrovica doo,2023,production_mt,,0.294,0.294,climate_trace,0.72,1.0,
Metalfer Steel Mill Sremska Mitrovica doo,2024,emissions_mt_co2,,0.024,0.024,climate_trace,0.72,1.0,
Metalfer Steel Mill Sremska Mitrovica doo,2024,production_mt,,0.296,0.296,climate_trace,0.72,1.0,
Metalfer Steel Mill Sremska Mitrovica doo,2025,emissions_mt_co2,,0.018,0.018,climate_trace,0.72,1.0,
Metalfer Steel Mill Sremska Mitrovica doo,2025,production_mt,,0.219,0.219,climate_trace,0.72,1.0,
Metallus Inc,2021,emissions_mt_co2,,0.135,0.135,climate_trace,0.7,1.0,
Metallus Inc,2021,production_mt,,1.685,1.685,climate_trace,0.7,1.0,
Metallus Inc,2022,emissions_mt_co2,,0.127,0.127,climate_trace,0.7,1.0,
Metallus Inc,2022,production_mt,,1.589,1.589,climate_trace,0.7,1.0,
Metallus Inc,2023,emissions_mt_co2,,0.127,0.127,climate_trace,0.72,1.0,
Metallus Inc,2023,production_mt,,1.583,1.583,climate_trace,0.72,1.0,
Metallus Inc,2024,emissions_mt_co2,,0.126,0.126,climate_trace,0.72,1.0,
Metallus Inc,2024,production_mt,,1.569,1.569,climate_trace,0.72,1.0,
Metallus Inc,2025,emissions_mt_co2,,0.104,0.104,climate_trace,0.72,1.0,
Metallus Inc,2025,production_mt,,1.302,1.302,climate_trace,0.72,1.0,
Millcon Steel PCL,2021,emissions_mt_co2,,0.041,0.041,climate_trace,0.7,1.0,
Millcon Steel PCL,2021,production_mt,,0.512,0.512,climate_trace,0.7,1.0,
Millcon Steel PCL,2022,emissions_mt_co2,,0.04,0.04,climate_trace,0.7,1.0,
Millcon Steel PCL,2022,production_mt,,0.497,0.497,climate_trace,0.7,1.0,
Millcon Steel PCL,2023,emissions_mt_co2,,0.037,0.037,climate_trace,0.72,1.0,
Millcon Steel PCL,2023,production_mt,,0.465,0.465,climate_trace,0.72,1.0,
Millcon Steel PCL,2024,emissions_mt_co2,,0.037,0.037,climate_trace,0.72,1.0,
Millcon Steel PCL,2024,production_mt,,0.46,0.46,climate_trace,0.72,1.0,
Millcon Steel PCL,2025,emissions_mt_co2,,0.032,0.032,climate_trace,0.72,1.0,
Millcon Steel PCL,2025,production_mt,,0.395,0.395,climate_trace,0.72,1.0,
Mindong Saiqi Economic Development Zone Fuhua Steel Rolling Co Ltd,2021,emissions_mt_co2,,0.108,0.108,climate_trace,0.7,1.0,
Mindong Saiqi Economic Development Zone Fuhua Steel Rolling Co Ltd,2021,production_mt,,0.399,0.399,climate_trace,0.7,1.0,
Mindong Saiqi Economic Development Zone Fuhua Steel Rolling Co Ltd,2022,emissions_mt_co2,,0.092,0.092,climate_trace,0.7,1.0,
Mindong Saiqi Economic Development Zone Fuhua Steel Rolling Co Ltd,2022,production_mt,,0.339,0.339,climate_trace,0.7,1.0,
Mindong Saiqi Economic Development Zone Fuhua Steel Rolling Co Ltd,2023,emissions_mt_co2,,0.1,0.1,climate_trace,0.72,1.0,
Mindong Saiqi Economic Development Zone Fuhua Steel Rolling Co Ltd,2023,production_mt,,0.371,0.371,climate_trace,0.72,1.0,
Mindong Saiqi Economic Development Zone Fuhua Steel Rolling Co Ltd,2024,emissions_mt_co2,,0.101,0.101,climate_trace,0.72,1.0,
Mindong Saiqi Economic Development Zone Fuhua Steel Rolling Co Ltd,2024,production_mt,,0.374,0.374,climate_trace,0.72,1.0,
Mindong Saiqi Economic Development Zone Fuhua Steel Rolling Co Ltd,2025,emissions_mt_co2,,0.089,0.089,climate_trace,0.72,1.0,
Mindong Saiqi Economic Development Zone Fuhua Steel Rolling Co Ltd,2025,production_mt,,0.329,0.329,climate_trace,0.72,1.0,
Minyuan Iron and Steel Group Co Ltd,2021,emissions_mt_co2,,2.439,2.439,climate_trace,0.7,1.0,
Minyuan Iron and Steel Group Co Ltd,2021,production_mt,,1.284,1.284,climate_trace,0.7,1.0,
Minyuan Iron and Steel Group Co Ltd,2022,emissions_mt_co2,,2.168,2.168,climate_trace,0.7,1.0,
Minyuan Iron and Steel Group Co Ltd,2022,production_mt,,1.141,1.141,climate_trace,0.7,1.0,
Minyuan Iron and Steel Group Co Ltd,2023,emissions_mt_co2,,2.018,2.018,climate_trace,0.72,1.0,
Minyuan Iron and Steel Group Co Ltd,2023,production_mt,,1.062,1.062,climate_trace,0.72,1.0,
Minyuan Iron and Steel Group Co Ltd,2024,emissions_mt_co2,,2.272,2.272,climate_trace,0.72,1.0,
Minyuan Iron and Steel Group Co Ltd,2024,production_mt,,1.196,1.196,climate_trace,0.72,1.0,
Minyuan Iron and Steel Group Co Ltd,2025,emissions_mt_co2,,1.506,1.506,climate_trace,0.72,1.0,
Minyuan Iron and Steel Group Co Ltd,2025,production_mt,,0.839,0.839,climate_trace,0.72,1.0,
Mobarakeh Steel Co,2021,emissions_mt_co2,,8.944,8.944,climate_trace,0.7,1.0,
Mobarakeh Steel Co,2021,production_mt,,9.687,9.687,climate_trace,0.7,1.0,
Mobarakeh Steel Co,2022,emissions_mt_co2,,9.671,9.671,climate_trace,0.7,1.0,
Mobarakeh Steel Co,2022,production_mt,,10.474,10.474,climate_trace,0.7,1.0,
Mobarakeh Steel Co,2023,emissions_mt_co2,,9.202,9.202,climate_trace,0.72,1.0,
Mobarakeh Steel Co,2023,production_mt,,9.967,9.967,climate_trace,0.72,1.0,
Mobarakeh Steel Co,2024,emissions_mt_co2,,9.374,9.374,climate_trace,0.72,1.0,
Mobarakeh Steel Co,2024,production_mt,,10.152,10.152,climate_trace,0.72,1.0,
Mobarakeh Steel Co,2025,emissions_mt_co2,,7.247,7.247,climate_trace,0.72,1.0,
Mobarakeh Steel Co,2025,production_mt,,7.849,7.849,climate_trace,0.72,1.0,
Moldova Steel Works JSC,2021,emissions_mt_co2,,0.151,0.151,climate_trace,0.7,1.0,
Moldova Steel Works JSC,2021,production_mt,,0.56,0.56,climate_trace,0.7,1.0,
Moldova Steel Works JSC,2022,emissions_mt_co2,,0.151,0.151,climate_trace,0.7,1.0,
Moldova Steel Works JSC,2022,production_mt,,0.558,0.558,climate_trace,0.7,1.0,
Moldova Steel Works JSC,2023,emissions_mt_co2,,0.151,0.151,climate_trace,0.72,1.0,
Moldova Steel Works JSC,2023,production_mt,,0.56,0.56,climate_trace,0.72,1.0,
Moldova Steel Works JSC,2024,emissions_mt_co2,,0.151,0.151,climate_trace,0.72,1.0,
Moldova Steel Works JSC,2024,production_mt,,0.56,0.56,climate_trace,0.72,1.0,
Moldova Steel Works JSC,2025,emissions_mt_co2,,0.2,0.2,climate_trace,0.72,1.0,
Moldova Steel Works JSC,2025,production_mt,,0.74,0.74,climate_trace,0.72,1.0,
Moon Iron and Steel Company SAOC,2021,emissions_mt_co2,,0.199,0.199,climate_trace,0.7,1.0,
Moon Iron and Steel Company SAOC,2021,production_mt,,0.558,0.558,climate_trace,0.7,1.0,
Moon Iron and Steel Company SAOC,2022,emissions_mt_co2,,0.199,0.199,climate_trace,0.7,1.0,
Moon Iron and Steel Company SAOC,2022,production_mt,,0.558,0.558,climate_trace,0.7,1.0,
Moon Iron and Steel Company SAOC,2023,emissions_mt_co2,,0.24,0.24,climate_trace,0.72,1.0,
Moon Iron and Steel Company SAOC,2023,production_mt,,0.675,0.675,climate_trace,0.72,1.0,
Moon Iron and Steel Company SAOC,2024,emissions_mt_co2,,0.301,0.301,climate_trace,0.72,1.0,
Moon Iron and Steel Company SAOC,2024,production_mt,,0.846,0.846,climate_trace,0.72,1.0,
Moon Iron and Steel Company SAOC,2025,emissions_mt_co2,,0.251,0.251,climate_trace,0.72,1.0,
Moon Iron and Steel Company SAOC,2025,production_mt,,0.706,0.706,climate_trace,0.72,1.0,
NLMK,2014,emissions_mt_co2,44.293,,44.293,apa,0.77,1.0,
NLMK,2014,production_mt,16.217,,16.217,apa,0.77,1.0,
NLMK,2015,emissions_mt_co2,44.072,,44.072,apa,0.77,1.0,
NLMK,2015,production_mt,16.217,,16.217,apa,0.77,1.0,
NLMK,2016,emissions_mt_co2,43.852,,43.852,apa,0.77,1.0,
NLMK,2016,production_mt,16.217,,16.217,apa,0.77,1.0,
NLMK,2017,emissions_mt_co2,43.633,,43.633,apa,0.77,1.0,
NLMK,2017,production_mt,16.217,,16.217,apa,0.77,1.0,
NLMK,2018,emissions_mt_co2,43.415,,43.415,apa,0.77,1.0,
NLMK,2018,production_mt,16.217,,16.217,apa,0.77,1.0,
NLMK,2019,emissions_mt_co2,41.581,,41.581,apa,0.77,1.0,
NLMK,2019,production_mt,15.61,,15.61,apa,0.73,1.0,
NLMK,2020,emissions_mt_co2,41.744,,41.744,apa,0.79,1.0,
NLMK,2020,production_mt,15.75,,15.75,apa,0.75,1.0,
NLMK,2021,emissions_mt_co2,45.597,17.707,45.597,apa,0.79,2.0,88.1
NLMK,2021,production_mt,17.29,9.833,17.29,apa,0.8,2.0,55.0
NLMK,2022,emissions_mt_co2,41.984,22.529,41.984,apa,0.79,2.0,60.3
NLMK,2022,production_mt,16.0,12.312,16.0,apa,0.85,2.0,26.1
NLMK,2023,emissions_mt_co2,37.075,19.265,37.075,apa,0.81,2.0,63.2
NLMK,2023,production_mt,14.2,10.59,14.2,apa,0.87,2.0,29.1
NLMK,2024,emissions_mt_co2,35.331,20.805,35.331,apa,0.8600000000000001,2.0,51.8
NLMK,2024,production_mt,13.6,11.393,13.6,apa,0.87,2.0,17.7
NLMK,2025,emissions_mt_co2,,16.749,16.749,climate_trace,0.72,1.0,
NLMK,2025,production_mt,,9.181,9.181,climate_trace,0.72,1.0,
NMDC Steel Ltd,2021,emissions_mt_co2,,5.063,5.063,climate_trace,0.7,1.0,
NMDC Steel Ltd,2021,production_mt,,2.664,2.664,climate_trace,0.7,1.0,
NMDC Steel Ltd,2022,emissions_mt_co2,,5.063,5.063,climate_trace,0.7,1.0,
NMDC Steel Ltd,2022,production_mt,,2.664,2.664,climate_trace,0.7,1.0,
NMDC Steel Ltd,2023,emissions_mt_co2,,4.935,4.935,climate_trace,0.72,1.0,
NMDC Steel Ltd,2023,production_mt,,2.598,2.598,climate_trace,0.72,1.0,
NMDC Steel Ltd,2024,emissions_mt_co2,,5.063,5.063,climate_trace,0.72,1.0,
NMDC Steel Ltd,2024,production_mt,,2.664,2.664,climate_trace,0.72,1.0,
NMDC Steel Ltd,2025,emissions_mt_co2,,3.783,3.783,climate_trace,0.72,1.0,
NMDC Steel Ltd,2025,production_mt,,1.991,1.991,climate_trace,0.72,1.0,
Nakayama Steel Products Co Ltd,2021,emissions_mt_co2,,0.042,0.042,climate_trace,0.7,1.0,
Nakayama Steel Products Co Ltd,2021,production_mt,,0.522,0.522,climate_trace,0.7,1.0,
Nakayama Steel Products Co Ltd,2022,emissions_mt_co2,,0.036,0.036,climate_trace,0.7,1.0,
Nakayama Steel Products Co Ltd,2022,production_mt,,0.451,0.451,climate_trace,0.7,1.0,
Nakayama Steel Products Co Ltd,2023,emissions_mt_co2,,0.038,0.038,climate_trace,0.72,1.0,
Nakayama Steel Products Co Ltd,2023,production_mt,,0.477,0.477,climate_trace,0.72,1.0,
Nakayama Steel Products Co Ltd,2024,emissions_mt_co2,,0.037,0.037,climate_trace,0.72,1.0,
Nakayama Steel Products Co Ltd,2024,production_mt,,0.465,0.465,climate_trace,0.72,1.0,
Nakayama Steel Products Co Ltd,2025,emissions_mt_co2,,0.024,0.024,climate_trace,0.72,1.0,
Nakayama Steel Products Co Ltd,2025,production_mt,,0.297,0.297,climate_trace,0.72,1.0,
Nakayama Steel Works Ltd,2021,emissions_mt_co2,,0.042,0.042,climate_trace,0.7,1.0,
Nakayama Steel Works Ltd,2021,production_mt,,0.522,0.522,climate_trace,0.7,1.0,
Nakayama Steel Works Ltd,2022,emissions_mt_co2,,0.036,0.036,climate_trace,0.7,1.0,
Nakayama Steel Works Ltd,2022,production_mt,,0.451,0.451,climate_trace,0.7,1.0,
Nakayama Steel Works Ltd,2023,emissions_mt_co2,,0.038,0.038,climate_trace,0.72,1.0,
Nakayama Steel Works Ltd,2023,production_mt,,0.477,0.477,climate_trace,0.72,1.0,
Nakayama Steel Works Ltd,2024,emissions_mt_co2,,0.037,0.037,climate_trace,0.72,1.0,
Nakayama Steel Works Ltd,2024,production_mt,,0.465,0.465,climate_trace,0.72,1.0,
Nakayama Steel Works Ltd,2025,emissions_mt_co2,,0.024,0.024,climate_trace,0.72,1.0,
Nakayama Steel Works Ltd,2025,production_mt,,0.297,0.297,climate_trace,0.72,1.0,
Nanyang Hanye SPECIAL STREET Co Ltd,2021,emissions_mt_co2,,2.337,2.337,climate_trace,0.7,1.0,
Nanyang Hanye SPECIAL STREET Co Ltd,2021,production_mt,,1.23,1.23,climate_trace,0.7,1.0,
Nanyang Hanye SPECIAL STREET Co Ltd,2022,emissions_mt_co2,,4.128,4.128,climate_trace,0.7,1.0,
Nanyang Hanye SPECIAL STREET Co Ltd,2022,production_mt,,2.173,2.173,climate_trace,0.7,1.0,
Nanyang Hanye SPECIAL STREET Co Ltd,2023,emissions_mt_co2,,4.238,4.238,climate_trace,0.72,1.0,
Nanyang Hanye SPECIAL STREET Co Ltd,2023,production_mt,,2.23,2.23,climate_trace,0.72,1.0,
Nanyang Hanye SPECIAL STREET Co Ltd,2024,emissions_mt_co2,,3.885,3.885,climate_trace,0.72,1.0,
Nanyang Hanye SPECIAL STREET Co Ltd,2024,production_mt,,2.045,2.045,climate_trace,0.72,1.0,
Nanyang Hanye SPECIAL STREET Co Ltd,2025,emissions_mt_co2,,3.363,3.363,climate_trace,0.72,1.0,
Nanyang Hanye SPECIAL STREET Co Ltd,2025,production_mt,,1.77,1.77,climate_trace,0.72,1.0,
Natanz Steel Co,2021,emissions_mt_co2,,0.623,0.623,climate_trace,0.7,1.0,
Natanz Steel Co,2021,production_mt,,0.686,0.686,climate_trace,0.7,1.0,
Natanz Steel Co,2022,emissions_mt_co2,,0.674,0.674,climate_trace,0.7,1.0,
Natanz Steel Co,2022,production_mt,,0.742,0.742,climate_trace,0.7,1.0,
Natanz Steel Co,2023,emissions_mt_co2,,0.641,0.641,climate_trace,0.72,1.0,
Natanz Steel Co,2023,production_mt,,0.706,0.706,climate_trace,0.72,1.0,
Natanz Steel Co,2024,emissions_mt_co2,,0.653,0.653,climate_trace,0.72,1.0,
Natanz Steel Co,2024,production_mt,,0.719,0.719,climate_trace,0.72,1.0,
Natanz Steel Co,2025,emissions_mt_co2,,0.505,0.505,climate_trace,0.72,1.0,
Natanz Steel Co,2025,production_mt,,0.556,0.556,climate_trace,0.72,1.0,
National Steel Co,2021,emissions_mt_co2,,0.403,0.403,climate_trace,0.7,1.0,
National Steel Co,2021,production_mt,,0.746,0.746,climate_trace,0.7,1.0,
National Steel Co,2022,emissions_mt_co2,,0.457,0.457,climate_trace,0.7,1.0,
National Steel Co,2022,production_mt,,0.846,0.846,climate_trace,0.7,1.0,
National Steel Co,2023,emissions_mt_co2,,0.461,0.461,climate_trace,0.72,1.0,
National Steel Co,2023,production_mt,,0.853,0.853,climate_trace,0.72,1.0,
National Steel Co,2024,emissions_mt_co2,,0.441,0.441,climate_trace,0.72,1.0,
National Steel Co,2024,production_mt,,0.817,0.817,climate_trace,0.72,1.0,
National Steel Co,2025,emissions_mt_co2,,0.374,0.374,climate_trace,0.72,1.0,
National Steel Co,2025,production_mt,,0.693,0.693,climate_trace,0.72,1.0,
Neelachal Ispat Nigam Ltd,2021,emissions_mt_co2,,1.835,1.835,climate_trace,0.7,1.0,
Neelachal Ispat Nigam Ltd,2021,production_mt,,0.966,0.966,climate_trace,0.7,1.0,
Neelachal Ispat Nigam Ltd,2022,emissions_mt_co2,,1.936,1.936,climate_trace,0.7,1.0,
Neelachal Ispat Nigam Ltd,2022,production_mt,,1.019,1.019,climate_trace,0.7,1.0,
Neelachal Ispat Nigam Ltd,2023,emissions_mt_co2,,1.457,1.457,climate_trace,0.72,1.0,
Neelachal Ispat Nigam Ltd,2023,production_mt,,0.767,0.767,climate_trace,0.72,1.0,
Neelachal Ispat Nigam Ltd,2024,emissions_mt_co2,,1.447,1.447,climate_trace,0.72,1.0,
Neelachal Ispat Nigam Ltd,2024,production_mt,,0.762,0.762,climate_trace,0.72,1.0,
Neelachal Ispat Nigam Ltd,2025,emissions_mt_co2,,1.502,1.502,climate_trace,0.72,1.0,
Neelachal Ispat Nigam Ltd,2025,production_mt,,0.791,0.791,climate_trace,0.72,1.0,
Nervacero SA,2021,emissions_mt_co2,,0.046,0.046,climate_trace,0.7,1.0,
Nervacero SA,2021,production_mt,,0.575,0.575,climate_trace,0.7,1.0,
Nervacero SA,2022,emissions_mt_co2,,0.046,0.046,climate_trace,0.7,1.0,
Nervacero SA,2022,production_mt,,0.575,0.575,climate_trace,0.7,1.0,
Nervacero SA,2023,emissions_mt_co2,,0.045,0.045,climate_trace,0.72,1.0,
Nervacero SA,2023,production_mt,,0.563,0.563,climate_trace,0.72,1.0,
Nervacero SA,2024,emissions_mt_co2,,0.046,0.046,climate_trace,0.72,1.0,
Nervacero SA,2024,production_mt,,0.575,0.575,climate_trace,0.72,1.0,
Nervacero SA,2025,emissions_mt_co2,,0.045,0.045,climate_trace,0.72,1.0,
Nervacero SA,2025,production_mt,,0.559,0.559,climate_trace,0.72,1.0,
New Zealand Steel Ltd,2021,emissions_mt_co2,,0.902,0.902,climate_trace,0.7,1.0,
New Zealand Steel Ltd,2021,production_mt,,0.622,0.622,climate_trace,0.7,1.0,
New Zealand Steel Ltd,2022,emissions_mt_co2,,0.758,0.758,climate_trace,0.7,1.0,
New Zealand Steel Ltd,2022,production_mt,,0.523,0.523,climate_trace,0.7,1.0,
New Zealand Steel Ltd,2023,emissions_mt_co2,,0.776,0.776,climate_trace,0.72,1.0,
New Zealand Steel Ltd,2023,production_mt,,0.535,0.535,climate_trace,0.72,1.0,
New Zealand Steel Ltd,2024,emissions_mt_co2,,0.821,0.821,climate_trace,0.72,1.0,
New Zealand Steel Ltd,2024,production_mt,,0.566,0.566,climate_trace,0.72,1.0,
New Zealand Steel Ltd,2025,emissions_mt_co2,,0.643,0.643,climate_trace,0.72,1.0,
New Zealand Steel Ltd,2025,production_mt,,0.443,0.443,climate_trace,0.72,1.0,
Neyriz Ghadir Steel Co,2021,emissions_mt_co2,,0.654,0.654,climate_trace,0.7,1.0,
Neyriz Ghadir Steel Co,2021,production_mt,,0.72,0.72,climate_trace,0.7,1.0,
